published_date,notice_number,council,trade_name,suburb,address,postcode,date_alleged_offence,offence_code,offence_description,offence_circumstances,party_served_company,party_served_given_name,party_served_surname,penalty_amount,penalty_issued_by,penalty_date_served,updated_date,scrape_timestamp_utc,date_removed_from_website
2024-09-17,3271327584,CITY OF CANADA BAY,MORTLAKE OCEAN FOOD,CONCORD,1 GALE STREET,2137,2024-04-29,11339,Fail to comply with Food Standards Code - Corporation,Fail to store food in such a way that it is protected from the likelihood of contamination - Previous warnings given,MORTLAKE OCEAN FOOD PTY LTD,,,880,City of Canada Bay Council,2024-06-07,2024-09-17,2024-09-17 05:11:14,
2024-09-17,3271327593,CITY OF CANADA BAY,MORTLAKE OCEAN FOOD,CONCORD,1 GALE STREET,2137,2024-04-29,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness - Previous warnings given,MORTLAKE OCEAN FOOD PTY LTD,,,880,City of Canada Bay Council,2024-06-07,2024-09-17,2024-09-17 05:11:14,
2024-09-17,3271327602,CITY OF CANADA BAY,MORTLAKE OCEAN FOOD,CONCORD,1 GALE STREET,2137,2024-04-29,11339,Fail to comply with Food Standards Code - Corporation,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness - Previous warnings given",MORTLAKE OCEAN FOOD PTY LTD,,,880,City of Canada Bay Council,2024-06-07,2024-09-17,2024-09-17 05:11:14,
2024-09-17,3271327611,CITY OF CANADA BAY,MORTLAKE OCEAN FOOD,CONCORD,1 GALE STREET,2137,2024-04-29,11339,Fail to comply with Food Standards Code - Corporation,Fail to ensure food contact surfaces of equipment is in a clean and sanitary condition,MORTLAKE OCEAN FOOD PTY LTD,,,880,City of Canada Bay Council,2024-06-07,2024-09-17,2024-09-17 05:11:14,
2024-09-17,3271327620,CITY OF CANADA BAY,MORTLAKE OCEAN FOOD,CONCORD,1 GALE STREET,2137,2024-04-29,11339,Fail to comply with Food Standards Code - Corporation,Fail to ensure there is an adequate supply of water if water is to be used for any of the activities conducted on the food premises,MORTLAKE OCEAN FOOD PTY LTD,,,880,City of Canada Bay Council,2024-06-07,2024-09-17,2024-09-17 05:11:14,
2024-09-17,7250608540,CITY OF SYDNEY,FRENCH KISS CREPERIE (FOOD STALLS),SYDNEY,31A ALFRED STREET,2000,2024-07-11,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain at or near each hand washing facility a supply of - warm running water. Previous warning given,FKC PTY LTD,,,880,The Council of the City of Sydney,2024-07-25,2024-09-17,2024-09-17 05:11:14,
2024-09-17,3277409502,INNER WEST,GOBLIN KITCHEN AND BAR,SUMMER HILL,6 SLOANE STREET,2130,2024-07-10,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness - Previous warnings given,ROSSWELL PTY LTD,,,880,Inner West Council,2024-07-22,2024-09-17,2024-09-17 05:11:14,
2024-09-17,3276341586,LIVERPOOL,CLASSIC MANOOSH AND PIZZA,PRESTONS,"SHOP 1, 1975 CAMDEN VALLEY WAY",2170,2024-04-11,23085,Not appoint food safety supervisor for premises - Corporation,Fail to ensure that at least one food safety supervisor has been appointed for the premises,CLASSIC MP PRESTONS PTY LTD,,,660,Liverpool City Council,2024-06-14,2024-09-17,2024-09-17 05:11:14,
2024-09-10,3120331904,BLACKTOWN,RED ROOSTER BLACKTOWN EAST,BLACKTOWN,8 BUNGARRIBEE ROAD,2148,2024-05-21,11339,Fail to comply with Food Standards Code - Corporation,"Fail to maintain the food premises and all fixtures, fittings and equipment to the required standard of cleanliness",SANSU HOSPITALITY PTY LTD,,,880,Blacktown City Council,2024-06-19,2024-09-10,2024-09-10 05:39:33,
2024-09-10,3120331812,BLACKTOWN,PIZZA BAKERS PLUMPTON,PLUMPTON,260 JERSEY ROAD,2761,2024-04-18,11339,Fail to comply with Food Standards Code - Corporation,"Fail to, when processing food, take all necessary steps to prevent the likelihood of food being contaminated",HILLS GOURMET PIZZA PTY LTD,,,880,Blacktown City Council,2024-06-13,2024-09-10,2024-09-10 05:39:33,
2024-09-10,3271097051,BURWOOD,D PENYETZ AND D CENDOL,BURWOOD,183C BURWOOD ROAD,2134,2024-07-05,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain easily accessible hand washing facilities on the food premises,JC JOY PTY LTD,,,880,Burwood Council,2024-07-26,2024-09-10,2024-09-10 05:39:33,
2024-09-10,3270947296,BURWOOD,HONG KONG YUE BABY,BURWOOD,35C BURWOOD ROAD,2134,2024-06-04,11359,Fail to comply with a prohibition order - Corporation,Fail to comply with a prohibition order,YEU BABY PTY LTD,,,1540,Burwood Council,2024-06-06,2024-09-10,2024-09-10 05:39:33,
2024-09-10,3270947305,BURWOOD,HONG KONG YUE BABY,BURWOOD,35C BURWOOD ROAD,2134,2024-06-04,11339,Fail to comply with Food Standards Code - Corporation,Fail to store food in such a way that it is protected from the likelihood of contamination - Previous warning given,YEU BABY PTY LTD,,,880,Burwood Council,2024-06-06,2024-09-10,2024-09-10 05:39:33,
2024-09-10,3270947314,BURWOOD,HONG KONG YUE BABY,BURWOOD,35C BURWOOD ROAD,2134,2024-06-04,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain at or near each hand washing facility a supply of - warm running water. Previous warnings given,YEU BABY PTY LTD,,,880,Burwood Council,2024-06-06,2024-09-10,2024-09-10 05:39:33,
2024-09-10,3271107694,BURWOOD,OH MY PHO,BURWOOD,"SHOP 12, 127- 133 BURWOOD ROAD",2134,2024-07-17,11339,Fail to comply with Food Standards Code - Corporation,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness - Previous warning given",Q V ENTERPRISE PTY LTD,,,880,Burwood Council,2024-07-19,2024-09-10,2024-09-10 05:39:33,
2024-09-10,3269319250,CAMDEN,BAMBINOS KINDERGARTEN FAIRWATER,HARRINGTON PARK,35-37 FAIRWATER DRIVE,2567,2024-07-24,11339,Fail to comply with Food Standards Code - Corporation,Fail to take all practicable measures to eradicate and prevent the harbourage of pests - Previous warnings given,G8 EDUCATION LTD,,,880,Camden Council,2024-08-09,2024-09-10,2024-09-10 05:39:33,
2024-09-10,3121217413,CAMPBELLTOWN,PIZZA INN MINTO,MINTO,"SHOP 1, 12 MINTO ROAD",2566,2024-06-20,11338,Fail to comply with Food Standards Code - Individual,Fail to maintain at or near each hand washing facility a supply of - single use towels. Previous warnings given,,DOMINIC,BOUTON,440,Campbelltown City Council,2024-06-28,2024-09-10,2024-09-10 05:39:33,
2024-09-10,7250608521,CITY OF SYDNEY,PEPPER S PIZZA,DARLINGHURST,83 STANLEY STREET,2010,2024-06-03,11368,Fail to notify appropriate enforcement agency - Corporation,Fail to notify the appropriate enforcement agency before the food business commences any food handling operations,PEPPERS PIZZA BAR PTY LTD,,,880,The Council of the City of Sydney,2024-06-04,2024-09-10,2024-09-10 05:39:33,
2024-09-10,3258370950,CUMBERLAND,MATAAM AL MANDI WENTY,WENTWORTHVILLE,39 DUNMORE STREET,2145,2024-05-13,11339,Fail to comply with Food Standards Code - Corporation,Fail to take all practicable measures to eradicate and prevent the harbourage of pests - Previous warnings given,ITTEHAD BROTHERS PTY LTD,,,880,Cumberland City Council,2024-05-17,2024-09-10,2024-09-10 05:39:33,
2024-09-10,3258370969,CUMBERLAND,MATAAM AL MANDI WENTY,WENTWORTHVILLE,39 DUNMORE STREET,2145,2024-05-13,11339,Fail to comply with Food Standards Code - Corporation,Fail to store food in such a way that it is protected from the likelihood of contamination - Previous warnings given,ITTEHAD BROTHERS PTY LTD,,,880,Cumberland City Council,2024-05-17,2024-09-10,2024-09-10 05:39:33,
2024-09-10,3164613715,KU-RING-GAI,CHARLOTTE CAFE (FOOD STALL),LINDFIELD,43 LINDFIELD AVENUE,2070,2024-06-04,11339,Fail to comply with Food Standards Code - Corporation,Fail to ensure the design and construction of the food premises is appropriate for the activities for which the premises are used - Previous warning given,J G HOLDINGS GROUP PTY LTD,,,880,Ku-ring-gai Council,2024-06-04,2024-09-10,2024-09-10 05:39:33,
2024-09-10,3276341842,LIVERPOOL,GARDEN OF EDEN CAFE,AUSTRAL,"SHOP 3, 394-400 FIFTEENTH AVENUE",2179,2024-06-04,11338,Fail to comply with Food Standards Code - Individual,Fail to maintain the food premises to the required standard of cleanliness,,NADIN RAID,YAKO,440,Liverpool City Council,2024-06-21,2024-09-10,2024-09-10 05:39:33,
2024-09-10,3276341851,LIVERPOOL,GARDEN OF EDEN CAFE,AUSTRAL,"SHOP 3, 394-400 FIFTEENTH AVENUE",2179,2024-06-04,11338,Fail to comply with Food Standards Code - Individual,Fail to ensure walls and ceilings are able to be easily and effectively cleaned - Previous warning given,,NADIN RAID,YAKO,440,Liverpool City Council,2024-06-21,2024-09-10,2024-09-10 05:39:33,
2024-09-10,3276341860,LIVERPOOL,GARDEN OF EDEN CAFE,AUSTRAL,"SHOP 3, 394-400 FIFTEENTH AVENUE",2179,2024-06-04,11338,Fail to comply with Food Standards Code - Individual,Fail to maintain at or near each hand washing facility a supply of - single use towels,,NADIN RAID,YAKO,440,Liverpool City Council,2024-06-21,2024-09-10,2024-09-10 05:39:33,
2024-09-10,3276341696,LIVERPOOL,GARDEN OF EDEN CAFE,AUSTRAL,"SHOP 3, 394-400 FIFTEENTH AVENUE",2179,2024-04-30,11338,Fail to comply with Food Standards Code - Individual,Fail to maintain the food premises to the required standard of cleanliness,,NADIN RAID,YAKO,440,Liverpool City Council,2024-06-14,2024-09-10,2024-09-10 05:39:33,
2024-09-10,3276341705,LIVERPOOL,GARDEN OF EDEN CAFE,AUSTRAL,"SHOP 3, 394-400 FIFTEENTH AVENUE",2179,2024-04-30,11338,Fail to comply with Food Standards Code - Individual,Fail to ensure walls and ceilings are able to be easily and effectively cleaned - Previous warning given,,NADIN RAID,YAKO,440,Liverpool City Council,2024-06-14,2024-09-10,2024-09-10 05:39:33,
2024-09-10,3276341714,LIVERPOOL,GARDEN OF EDEN CAFE,AUSTRAL,"SHOP 3, 394-400 FIFTEENTH AVENUE",2197,2024-04-30,11338,Fail to comply with Food Standards Code - Individual,Fail to maintain at or near each hand washing facility a supply of - single use towels,,NADIN RAID,YAKO,440,Liverpool City Council,2024-06-14,2024-09-10,2024-09-10 05:39:33,
2024-09-10,3245212017,WILLOUGHBY,WEIZUIZI TIANJIN CUISINE,CHATSWOOD,SHOP 3/88 ARCHER STREET,2067,2024-07-11,11339,Fail to comply with Food Standards Code - Corporation,Fail to store food in such a way that it is protected from the likelihood of contamination - Previous warning given,WEI ZUI ZI PTY LTD,,,880,Willoughby City Council,2024-07-11,2024-09-10,2024-09-10 05:39:33,
2024-09-03,3264314516,BAYSIDE,HARRYS RESTAURANT AND BAR (FOOD STALL),BRIGHTON LE SANDS,"SHOP 1-3, 342-344 BAY STREET",2216,2024-05-26,11368,Fail to notify appropriate enforcement agency - Corporation,Failed to notify appropriate enforcement agency before conducting the food business,HARRYS RESTAURANT BAR PTY LTD,,,880,Bayside Council,2024-05-29,2024-09-03,2024-09-07 01:21:37,
2024-09-03,3264314525,BAYSIDE,HARRYS RESTAURANT AND BAR (FOOD STALL),BRIGHTON LE SANDS,"SHOP 1-3, 342-344 BAY STREET",2216,2024-05-26,11339,Fail to comply with Food Standards Code - Corporation,Fail to ensure the design and construction of the food premises is appropriate for the activities for which the premises are used,HARRYS RESTAURANT BAR PTY LTD,,,880,Bayside Council,2024-05-29,2024-09-03,2024-09-07 01:21:37,
2024-09-03,3264314534,BAYSIDE,HARRYS RESTAURANT AND BAR (FOOD STALL),BRIGHTON LE SANDS,"SHOP 1-3, 342-344 BAY STREET",2216,2024-05-26,11339,Fail to comply with Food Standards Code - Corporation,"Fail to ensure the design and construction of the food premises excludes dirt, dust, fumes, smoke and other contaminates",HARRYS RESTAURANT BAR PTY LTD,,,880,Bayside Council,2024-05-29,2024-09-03,2024-09-07 01:21:37,
2024-09-03,3120331785,BLACKTOWN,SEHAJ INDIAN FOOD AND SWEETS,EMERTON,40 JERSEY ROAD,2770,2024-04-29,11339,Fail to comply with Food Standards Code - Corporation,Fail to store food in such a way that it is protected from the likelihood of contamination,RPST GROUP PTY LTD,,,880,Blacktown City Council,2024-05-30,2024-09-03,2024-09-07 01:21:37,
2024-09-03,3120330337,BLACKTOWN,PACIFIC GREEN GROCERY,GLENWOOD,601 SUNNYHOLT ROAD,2768,2024-03-22,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain easily accessible hand washing facilities on the food premises,PACIFIC GREEN GROCERY PTY LTD,,,880,Blacktown City Council,2024-04-02,2024-09-03,2024-09-07 01:21:37,
2024-09-03,3120331794,BLACKTOWN,12TH AVENUE CAFE,MARSDEN PARK,111 ELARA BOULEVARD,2765,2024-04-24,11339,Fail to comply with Food Standards Code - Corporation,"Fail to ensure hand washing facilities are only used for the washing of hands, arms and face",C & T FOOD PTY LTD,,,880,Blacktown City Council,2024-05-30,2024-09-03,2024-09-07 01:21:37,
2024-09-03,3271097015,BURWOOD,MY AUNT S HANDMADE NOODLES,BURWOOD,226 BURWOOD ROAD,2134,2024-07-05,11339,Fail to comply with Food Standards Code - Corporation,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness",ROCHENG RESTAURANT PTY LTD,,,880,Burwood Council,2024-07-26,2024-09-03,2024-09-07 01:21:37,
2024-09-03,3270947168,BURWOOD,NEW HUNAN NOODLE BAR,BURWOOD,"SHOP 1, 38-40 RAILWAY PARADE",2134,2024-05-23,11339,Fail to comply with Food Standards Code - Corporation,Fail to store potentially hazardous food under temperature control,NEW CHANGSHA PTY LTD,,,880,Burwood Council,2024-05-30,2024-09-03,2024-09-07 01:21:37,
2024-09-03,3270947177,BURWOOD,NEW HUNAN NOODLE BAR,BURWOOD,"SHOP 1, 38-40 RAILWAY PARADE",2134,2024-05-23,11339,Fail to comply with Food Standards Code - Corporation,Fail to store food in such a way that it is protected from the likelihood of contamination,NEW CHANGSHA PTY LTD,,,880,Burwood Council,2024-05-30,2024-09-03,2024-09-07 01:21:37,
2024-09-03,3270947186,BURWOOD,NEW HUNAN NOODLE BAR,BURWOOD,"SHOP 1, 38-40 RAILWAY PARADE",2134,2024-05-23,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain easily accessible hand washing facilities on the food premises,NEW CHANGSHA PTY LTD,,,880,Burwood Council,2024-05-30,2024-09-03,2024-09-07 01:21:37,
2024-09-03,3270947195,BURWOOD,NEW HUNAN NOODLE BAR,BURWOOD,"SHOP 1, 38-40 RAILWAY PARADE",2134,2024-05-23,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness,NEW CHANGSHA PTY LTD,,,880,Burwood Council,2024-05-30,2024-09-03,2024-09-07 01:21:37,
2024-09-03,3270947204,BURWOOD,NEW HUNAN NOODLE BAR,BURWOOD,"SHOP 1, 38-40 RAILWAY PARADE",2134,2024-05-23,11339,Fail to comply with Food Standards Code - Corporation,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness",NEW CHANGSHA PTY LTD,,,880,Burwood Council,2024-05-30,2024-09-03,2024-09-07 01:21:37,
2024-09-03,3270947213,BURWOOD,NEW HUNAN NOODLE BAR,BURWOOD,"SHOP 1, 38-40 RAILWAY PARADE",2134,2024-05-23,11339,Fail to comply with Food Standards Code - Corporation,"Fail to maintain premises, fixtures, fittings, and equipment in a good state of repair and working order having regard to their use",NEW CHANGSHA PTY LTD,,,880,Burwood Council,2024-05-30,2024-09-03,2024-09-07 01:21:37,
2024-09-03,3271107703,BURWOOD,OH MY PHO,BURWOOD,"SHOP 12, 127-133 BURWOOD ROAD",2134,2024-07-17,11339,Fail to comply with Food Standards Code - Corporation,"Fail to maintain premises, fixtures, fittings, and equipment in a good state of repair and working order having regard to their use - Previous warning given",Q V ENTERPRISE PTY LTD,,,880,Burwood Council,2024-07-19,2024-09-03,2024-09-07 01:21:37,
2024-09-03,3270947076,BURWOOD,XI BAY HANDMADE NOODLE RESTAURANT,BURWOOD,181D BURWOOD ROAD,2134,2024-05-22,11339,Fail to comply with Food Standards Code - Corporation,Fail to store food in such a way that it is protected from the likelihood of contamination,EHOME FRESH PTY LTD,,,880,Burwood Council,2024-05-30,2024-09-03,2024-09-07 01:21:37,
2024-09-03,3270947085,BURWOOD,XI BAY HANDMADE NOODLE RESTAURANT,BURWOOD,181D BURWOOD ROAD,2134,2024-05-22,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness,EHOME FRESH PTY LTD,,,880,Burwood Council,2024-05-30,2024-09-03,2024-09-07 01:21:37,
2024-09-03,3270947094,BURWOOD,XI BAY HANDMADE NOODLE RESTAURANT,BURWOOD,181D BURWOOD ROAD,2134,2024-05-22,11339,Fail to comply with Food Standards Code - Corporation,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness - Previous warnings given",EHOME FRESH PTY LTD,,,880,Burwood Council,2024-05-30,2024-09-03,2024-09-07 01:21:37,
2024-09-03,3270947103,BURWOOD,XI BAY HANDMADE NOODLE RESTAURANT,BURWOOD,181D BURWOOD ROAD,2134,2024-05-22,11339,Fail to comply with Food Standards Code - Corporation,"Fail to maintain premises, fixtures, fittings, and equipment in a good state of repair and working order having regard to their use - Previous warning given",EHOME FRESH PTY LTD,,,880,Burwood Council,2024-05-30,2024-09-03,2024-09-07 01:21:37,
2024-09-03,3270947112,BURWOOD,XI BAY HANDMADE NOODLE RESTAURANT,BURWOOD,181D BURWOOD ROAD,2134,2024-05-22,11339,Fail to comply with Food Standards Code - Corporation,Fail to have hand washing facilities that are located where they can be easily accessed by food handlers within areas where food handlers work - Previous warning given,EHOME FRESH PTY LTD,,,880,Burwood Council,2024-05-30,2024-09-03,2024-09-07 01:21:37,
2024-09-03,3121217422,CAMPBELLTOWN,THE CUBE,CAMPBELLTOWN,20 CAMDEN ROAD,2560,2024-06-20,11339,Fail to comply with Food Standards Code - Corporation,Fail to ensure that food for disposal is held and kept separate - Previous warnings given,CAMPBELLTOWN CATHOLIC CLUB LTD,,,880,Campbelltown City Council,2024-06-28,2024-09-03,2024-09-07 01:21:37,
2024-09-03,3148302347,CITY OF CANADA BAY,YUMMY EGG BURGER (FOOD STALL),RHODES,SHORELINE DRIVE,,2024-02-24,11338,Fail to comply with Food Standards Code - Individual,Fail to maintain at or near each hand washing facility a supply of - single use towels,,LI,JIANNAN,440,City of Canada Bay Council,2024-03-08,2024-09-03,2024-09-07 01:21:37,
2024-09-03,3145246877,CITY OF PARRAMATTA,FORTUNE PALACE SEAFOOD RESTAURANT,CARLINGFORD,18/372 PENNANT HILLS ROAD,2118,2024-06-11,11339,Fail to comply with Food Standards Code - Corporation,Fail to store food in such a way that it is protected from the likelihood of contamination,FORTUNE PALACE SEAFOOD RESTAURANT PTY LTD,,,880,City of Parramatta Council,2024-06-18,2024-09-03,2024-09-07 01:21:37,
2024-09-03,3145246886,CITY OF PARRAMATTA,FORTUNE PALACE SEAFOOD RESTAURANT,CARLINGFORD,18/372 PENNANT HILLS ROAD,2118,2024-06-11,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain easily accessible hand washing facilities on the food premises,FORTUNE PALACE SEAFOOD RESTAURANT PTY LTD,,,880,City of Parramatta Council,2024-06-18,2024-09-03,2024-09-07 01:21:37,
